armor,classs,displayid,flags2,id,level,name,reqlevel,slot,slotbak,subclass,firstseenpatch,avgbuyout,dmgrange,dura,sellprice,popularity,contentPhase,bop,sta,str,itemset,commondrop,agi,int,spi,buyprice,def,frores,reqclass,classes,manargn,arcres,firres,natres,shares,maxcount,splheal,side,parrypct,splpwr,mlecritstrkpct,rgdcritstrkpct,mlehitpct,rgdhitpct,atkpwr,rgdatkpwr,arcsplpwr,splcritstrkpct,splpen,splhitpct,shasplpwr,dodgepct,reqfaction,reqrep,blockamount,blockpct,natsplpwr,healthrgn,cooldown,reqskill,reqskillrank,frosplpwr,firsplpwr,reqspell,speed,c,c2,n,t,ti,sourcemore,icon,s,sheathtype,dmg,q,holsplpwr,z
205,4,27890,8192,15596,41,6Steadfast Legplates,36,7,7,3, 0,5926,1.00,75,6909,23,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,4,25934,8192,9933,45,6Brigade Leggings,40,7,7,3, 0,19900,1.00,75,9394,23,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,4,19201,8192,10423,31,6Silvered Bronze Leggings,26,7,7,3, 0,4875,1.00,75,2842,24,,0,6,7,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,4,27770,8192,9841,32,6Banded Leggings,27,7,7,3, 0,4000,1.00,75,3163,24,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,4,9242,8192,3843,34,6Golden Scale Leggings,29,7,7,3, 0,,1.00,75,3882,25,,0,,11,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,4,25868,8192,7455,39,6Knight's Legguards,34,7,7,3, 0,5098,1.00,75,5937,25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,4,23538,8192,7929,42,6Orcish War Leggings,37,7,7,3, 0,,1.00,75,7739,25,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,4,4978,8192,4816,24,6Legionnaire's Leggings,19,7,7,3, 0,9065,1.00,65,1503,27,,0,,5,,,,,5,7518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,4,27300,8192,15665,60,6Impenetrable Legguards,55,7,7,3, 0,,1.00,75,25520,27,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,4,697,8192,1943,19,6Goblin Mail Leggings,14,7,7,3, 0,1600,1.00,60,713,28,1,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,4,3058,8192,6337,12,6Infantry Leggings,7,7,7,3, 0,596,1.00,50,245,29,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,4,27050,8192,14766,37,6Enduring Breeches,32,7,7,3, 0,9800,1.00,75,5486,30,,0,6,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,4,3409,8192,4084,46,6Blackforge Leggings,41,7,7,3, 0,15600,1.00,75,10136,30,,0,,,,,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4,7193,8192,2966,10,6Warrior's Pants,5,7,7,3, 0,1122,1.00,50,146,31,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,4,25820,8192,7487,43,6Captain's Leggings,38,7,7,3, 0,13034,1.00,75,8665,31,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,4,26998,8192,15493,18,6Bloodspattered Loincloth,13,7,7,3, 0,900,1.00,60,647,32,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,4,26248,8192,10273,64,6Masterwork Legplates,59,7,7,3, 0,48000,1.00,75,29323,32,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,4,26986,8192,14727,19,6War Paint Legguards,14,7,7,3, 0,1170,1.00,60,778,33,,0,4,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,4,19708,8192,10124,57,6Ornate Legguards,52,7,7,3, 0,49900,1.00,75,20396,33,,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,4,27319,8192,15676,61,6Magnificent Leggings,56,7,7,3, 0,50000,1.00,75,25928,34,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,4,685,8192,2166,20,6Foreman's Leggings,15,7,7,3, 0,1300,1.00,60,810,38,,0,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,4,25896,8192,4079,40,6Chief Brigadier Leggings,35,7,7,3, 0,6500,1.00,75,6753,38,,0,,11,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,4,26968,8192,15521,27,6Spiked Chain Leggings,22,7,7,3, 0,3500,1.00,70,1942,39,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,4,27289,8192,15655,56,6Merciless Legguards,51,7,7,3, 0,80000,1.00,75,19862,39,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,4,3409,8192,7920,42,6Mithril Scale Pants,37,7,7,3, 0,,1.00,75,8053,40,,0,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
248,4,19720,8192,10084,52,6Lord's Legguards,47,7,7,3, 0,45738,1.00,75,15246,43,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,4,26995,8192,15503,22,6Outrunner's Legguards,17,7,7,3, 0,2592,1.00,65,1091,47,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,4,25805,8192,6386,30,6Glimmering Mail Legguards,25,7,7,3, 0,3200,1.00,75,2692,48,,0,,8,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,4,25812,8192,6402,36,6Mail Combat Leggings,31,7,7,3, 0,4400,1.00,75,4699,50,,0,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,4,21694,8192,8271,56,6Ebonhold Leggings,51,7,7,3, 0,20000,1.00,75,20358,50,,0,14,,,,5,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,4,697,8192,4800,23,6Mighty Chain Pants,18,7,7,3, 0,5000,1.00,65,1221,52,,0,5,5,,,,,,6109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,4,27195,8192,14805,57,6Bloodlust Britches,52,7,7,3, 0,,1.00,75,20577,52,,0,15,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,4,26317,8192,8309,61,6Hero's Leggings,56,7,7,3, 0,40000,1.00,75,26278,52,,0,,,,,18,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,4,26039,8192,7423,34,6Phalanx Leggings,29,7,7,3, 0,7900,1.00,75,3941,53,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,4,27157,8192,14796,53,6Protector Legguards,48,7,7,3, 0,,1.00,75,16983,54,,0,6,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,4,16517,8192,8206,49,6Tough Scorpid Leggings,44,7,7,3, 0,28676,1.00,75,12704,58,,0,,,,,17,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,4,25849,8192,3473,13,6Runed Copper Pants,8,7,7,3, 0,750,1.00,50,299,66,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,4,26163,8192,10199,54,6Crusader's Leggings,49,7,7,3, 0,35000,1.00,75,17261,67,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,4,25745,8192,12420,61,6Radiant Leggings,56,7,7,3, 0,,1.00,75,25330,67,,0,,,,,,,,,,18,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,4,26974,8192,15511,24,6Grunt's Legguards,19,7,7,3, 0,3000,1.00,65,1474,70,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,4,26955,8192,15485,14,6War Torn Pants,9,7,7,3, 0,774,1.00,55,344,76,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,4,25796,8192,6596,28,6Battleforge Legguards,23,7,7,3, 0,3000,1.00,75,2258,80,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,4,4744,8192,4478,45,6Iridescent Scale Leggings,40,7,7,3, 0,28605,1.00,75,10176,89,,0,,,,,,,,,,13,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,4,28438,8192,13010,26,5Dreamsinger Legguards,21,7,7,3, 0,17000,1.00,80,2241,121,,0,8,8,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,4,18274,8192,9396,39,5Legguards of the Vault,34,7,7,3, 0,100000,1.00,90,7319,128,,0,13,13,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,4,16487,8192,8185,47,6Turtle Scale Leggings,42,7,7,3, 0,49998,1.00,75,10952,158,,0,11,,,,,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,4,25673,8192,15046,54,5Green Dragonscale Leggings,49,7,7,3, 0,,1.00,90,22482,208,,0,10,,490,,,,22,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,4,28437,8192,13129,39,5Firemane Leggings,34,7,7,3, 0,31000,1.00,90,7621,249,,0,5,19,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,4,32760,8192,20295,60,5Blue Dragonscale Leggings,55,7,7,3, 0,,1.00,90,31083,320,1,0,,,491,,,20,19,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,4,28447,8192,13130,56,5Windrunner Legguards,51,7,7,3, 0,100000,1.00,90,25065,430,,0,,,,,27,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4,4333,8192,2865,21,6Rough Bronze Leggings,16,7,7,3, 0,954,1.00,65,962,855,,0,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,4,9415,8192,3842,31,6Green Iron Leggings,26,7,7,3, 0,3800,1.00,75,2906,1071,,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,4,27944,8192,15052,62,5Black Dragonscale Leggings,57,7,7,3, 0,,1.00,90,31933,1221,,0,8,,489,,,,,,,,,,,,13,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4,4339,8192,5941,11,7Brass Scale Pants,6,7,7,3, 0,,1.00,50,115,5},,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,4,28189,8192,15203,18,6Guststorm Legguards,15,7,7,3, 0,,1.00,60,621,5,,1,3,3,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,4,28290,8192,15470,29,6Plainsguard Leggings,25,7,7,3, 0,,1.00,75,2432,5,,1,8,7,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,4,34238,8192,21626,78,4Slime-coated Leggings,60,7,7,3, 0,,1.00,105,97999,5,5,1,28,,,,,16,,,,,,,,,,28,,,,,,11,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,4,19575,8192,11852,5,7Roamer's Leggings,1,7,7,3, 0,,1.00,40,14,7,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,4,5337,8192,4917,5,7Battleworn Chain Leggings,1,7,7,3, 0,,1.00,40,14,7,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4,31242,8192,16426,63,5Knight-Captain's Chain Leggings,58,7,7,3, 0,,1.00,90,16635,7,2,1,17,,362,,18,,,,,,4,4,,,,,,1,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
446,4,32097,8192,16467,71,4Marshal's Chain Legguards,60,7,7,3, 0,,1.00,105,33788,7,2,1,27,,395,,34,12,,,,,4,4,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,4,28230,8192,10635,5,7Painted Chain Leggings,3,7,7,3, 0,,1.00,40,14,8,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,4,32753,8192,20260,68,5Seafury Leggings,60,7,7,3, 0,,1.00,90,42331,8,4,1,15,15,,,,15,14,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,4,32760,8192,21668,76,4Scaled Leggings of Qiraji Fury,60,7,7,3, 0,,1.00,105,83111,8,5,1,20,,,,,23,,,,,,,,,,,,,,,,36,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,4,28250,8192,2694,17,6Settler's Leggings,9,7,7,3, 0,,1.00,60,539,9,,1,,,,,3,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4,33147,8192,20701,63,5Cenarion Reservist's Legguards,,7,7,3, 0,,1.00,90,34314,9,4,1,13,,,,,13,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,4,31186,8192,22887,68,5Legionnaire's Mail Legguards,60,7,7,3, 0,,1.00,90,22395,9,6,1,18,,538,,,17,,,,,64,64,,,,,,1,,,,21,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4,36438,8192,22702,80,4Icy Scale Leggings,,7,7,3, 0,,1.00,105,110409,9,6,1,28,,,,15,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,4,28234,8192,12105,60,6Pridemail Leggings,,7,7,3, 0,,1.00,75,25144,11,,1,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,
324,4,30367,8192,16527,63,5Legionnaire's Chain Leggings,58,7,7,3, 0,,1.00,90,17603,11,2,1,17,,361,,18,,,,,,4,4,,,,,,1,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
401,4,33057,8192,20638,72,4Leggings of the Demented Mind,60,7,7,3, 0,,1.00,105,70220,11,4,1,25,8,,,,26,16,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,4,33854,8192,21476,74,5Obsidian Scaled Leggings,60,7,7,3, 0,,1.00,90,61136,11,5,1,18,16,,,10,18,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4,33147,8192,20702,63,5Cenarion Reservist's Legguards,,7,7,3, 0,,1.00,90,35358,12,4,1,13,,,,13,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,4,30367,8192,22875,68,5Legionnaire's Chain Legguards,60,7,7,3, 0,,1.00,90,21423,12,6,1,13,,543,,16,6,,,,,4,4,,,,,,1,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,4,32120,8192,16567,71,4General's Chain Legguards,60,7,7,3, 0,,1.00,105,34666,12,2,1,27,,396,,34,12,,,,,4,4,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4,26948,8192,9599,10,6Barkmail Leggings,4,7,7,3, 0,,1.00,50,142,13,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,4,3043,8192,2545,26,6Malleable Chain Leggings,18,7,7,3, 0,,1.00,70,1796,14,,1,3,7,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,4,4912,8192,4741,37,6Stromgarde Cavalry Leggings,30,7,7,3, 0,,1.00,75,5438,15,,1,6,8,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,4,36426,8192,23665,85,4Leggings of Elemental Fury,60,7,7,3, 0,,1.00,105,128529,15,6,1,26,,,,,27,,,,,64,64,,,,,,,,,,32,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,4,2922,8192,2906,26,6Darkshire Mail Leggings,22,7,7,3, 0,,1.00,70,1810,17,,1,,6,,,,,6,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,4,35800,8192,23293,68,5Knight-Captain's Chain Legguards,60,7,7,3, 0,,1.00,90,21915,17,6,1,13,,550,,16,6,,,,,4,4,,,,,,1,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4,31186,8192,16523,63,5Legionnaire's Mail Leggings,58,7,7,3, 0,,1.00,90,17349,20,2,1,20,,301,,5,11,,,,,64,64,,,,,,1,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,4,9738,8192,6084,13,6Stormwind Guard Leggings,5,7,7,3, 0,,1.00,50,290,22,,1,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,4,33700,8192,21368,81,4Striker's Leggings,60,7,7,3, 0,,1.00,105,105630,22,5,1,22,,509,,36,14,10,,,,4,4,,,,,,,,,,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,4,12795,8192,6671,27,6Juggernaut Leggings,20,7,7,3, 0,,1.00,70,2068,24,,1,,10,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,4,32337,8192,19887,71,5Bloodstained Legplates,60,7,7,3, 0,,1.00,90,50147,26,4,1,15,,,,24,11,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,4,35093,8192,22673,65,4Outrider's Chain Leggings,60,7,7,3, 0,,1.00,105,50092,27,6,1,15,,,,35,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,4,35754,8192,22465,88,4Earthshatter Legguards,60,7,7,3, 0,,1.00,105,152688,27,6,1,28,,527,,,30,,,,,,,9,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,4,3083,8192,3751,30,6Mercenary Leggings,26,7,7,3, 0,,1.00,75,2661,28,,1,,7,,,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,4,34652,8192,22017,66,5Beastmaster's Pants,,7,7,3, 0,,1.00,90,39735,28,5,1,14,,515,,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,4,27770,8192,11882,56,6Outrider Leggings,48,7,7,3, 0,,1.00,75,20520,30,,1,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,4,32127,8192,16579,71,4General's Mail Leggings,60,7,7,3, 0,,1.00,105,33662,32,2,1,23,,386,,,23,,,,,64,64,,,,,,1,,,,27,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,4,34031,8192,21530,77,4Onyx Embedded Leggings,60,7,7,3, 0,,1.00,105,92311,35,5,1,23,,,,23,17,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,4,31968,8192,19433,75,4Emberweave Leggings,60,7,7,3, 0,,1.00,105,80659,36,3,1,22,,,,17,12,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,4,2922,8192,15451,18,6Gargoyle Leggings,9,7,7,3, 0,,1.00,60,643,37,,1,2,2,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,4,35093,8192,22676,65,4Outrider's Mail Leggings,60,7,7,3, 0,,1.00,105,50650,38,6,1,22,14,,,,22,,,,,,,6,,,,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,4,31932,8192,19401,75,4Primalist's Linked Legguards,60,7,7,3, 0,,1.00,105,83116,39,3,1,22,,,,,22,12,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,4,34266,8192,21651,77,4Scaled Sand Reaver Leggings,60,7,7,3, 0,,1.00,105,88279,43,5,1,23,,,,,10,,,,,,,,,,,,,,,,,2,2,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,4,33701,8192,21375,81,4Stormcaller's Leggings,60,7,7,3, 0,,1.00,105,108479,44,5,1,22,12,501,,9,22,12,,,,64,64,4,,,,,,,,,29,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,4,35093,8192,22748,65,4Sentinel's Chain Leggings,60,7,7,3, 0,,1.00,105,48441,50,6,1,15,,,,35,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,4,25111,8192,14522,62,5Maelstrom Leggings,57,7,7,3, 0,,1.00,90,31318,51,,1,20,,,,,20,10,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,4,35413,8192,22437,88,4Cryptstalker Legguards,60,7,7,3, 0,,1.00,105,159599,52,6,1,26,,530,,42,10,,,,,,,6,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,4,33029,8192,20617,72,4Ancient Corroded Leggings,60,7,7,3, 0,,1.00,105,68076,58,4,1,21,,,,33,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4,23548,8192,12964,63,5Tristam Legguards,58,7,7,3, 0,,1.00,90,33388,61,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
171,4,22481,8192,6973,29,6Fire Hardened Leggings,20,7,7,3, 0,,1.00,75,2465,84,,1,7,7,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,4,26995,8192,17006,27,6Cobalt Legguards,21,7,7,3, 0,,1.00,70,1966,135,,1,7,5,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,4,24070,8192,13383,58,5Woollies of the Prancing Minstrel,53,7,7,3, 0,,1.00,90,26864,138,,1,12,,,,,10,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,4,35096,8192,22690,66,5Leggings of the Plague Hunter,,7,7,3, 0,,1.00,90,38147,159,6,1,16,,,,20,10,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,4,23473,8192,12945,62,4Legplates of the Chromatic Defier,57,7,7,3, 0,,1.00,105,42565,163,,1,16,,,,,19,26,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,4,34696,8192,22100,66,5Kilt of The Five Thunders,,7,7,3, 0,,1.00,90,38271,181,5,1,17,10,519,,,17,16,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,4,28317,8192,9625,37,5Dual Reinforced Leggings,25,7,7,3, 0,,1.00,90,6344,204,,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,4,31836,8192,16843,66,4Earthfury Legguards,60,7,7,3, 0,,1.00,105,52346,204,1,1,18,,207,,,19,21,,,,64,64,6,,,,10,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,4,25223,8192,14612,61,5Bloodmail Legguards,56,7,7,3, 0,,1.00,90,32622,206,,1,16,15,123,,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,4,30730,8192,18378,62,5Silvermoon Leggings,57,7,7,3, 0,,1.00,90,31384,221,1.5,1,16,,,,6,16,10,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,4,21694,8192,11728,57,5Savage Gladiator Leggings,52,7,7,3, 0,,1.00,90,25336,242,1,1,19,12,1,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
